annot1_idx,annot2_idx,Gof,label1,label2
1,26,44.0506329113924,G_cingulate-Isthmus,LD
2,22,27.9622509612024,G_cingulate-Main_part,LA2
3,28,47.9377958079784,G_cuneus,OA
4,6,70.2393906420022,G_frontal_inf-Opercular_part,FCBm
5,11,100,G_frontal_inf-Orbital_part,FF
6,9,78.530534351145,G_frontal_inf-Triangular_part,FDT
7,5,32.7671805591847,G_frontal_middle,FC
8,4,42.717761843188,G_frontal_superior,FB
9,10,79.8245614035088,G_frontomarginal,FE
10,20,90.1581722319859,G_insular_long,IB
11,19,73.4457323498419,G_insular_short,IA
12,38,71.3037144938092,G_and_S_occipital_inferior,PH
13,38,41.9902912621359,G_occipital_middle,PH
14,28,78.4954407294833,G_occipital_superior,OA
15,44,56.9054441260745,G_occipit-temp_lat-Or_fusiform,TF
16,29,45.9295261239368,G_occipit-temp_med-Lingual_part,OB
17,18,49.2132867132867,G_occipit-temp_med-Parahippocampal_part,HC
18,11,66.8810289389068,G_orbital,FF
19,3,43.75,G_paracentral,FA
20,37,75.4191817572099,G_parietal_inferior-Angular_part,PG
21,36,83.8101430429129,G_parietal_inferior-Supramarginal_part,PF
22,35,77.7588306942753,G_parietal_superior,PE
23,33,57.3788854662559,G_postcentral,PC
24,3,84.8196392785571,G_precentral,FA
25,35,70.6857785272625,G_precuneus,PE
26,12,32.0072332730561,G_rectus,FG
27,15,62.406015037594,G_subcallosal,FLMN
28,33,40.7216494845361,G_subcentral,PC
29,43,84.231222965002,G_temporal_inferior,TE
30,43,85.9723698193411,G_temporal_middle,TE
31,41,54.2056074766355,G_temp_sup-G_temp_transv_and_interm_S,TC
32,43,48.7575301204819,G_temp_sup-Lateral_aspect,TE
33,45,71.8358038768529,G_temp_sup-Planum_polare,TG
34,43,61.6580310880829,G_temp_sup-Planum_tempolare,TE
35,7,53.8356164383562,G_and_S_transverse_frontopolar,FD
36,11,94.1463414634146,Lat_Fissure-ant_sgt-ramus_horizontal,FF
37,9,66.1016949152542,Lat_Fissure-ant_sgt-ramus_vertical,FDT
38,36,50.9756097560976,Lat_Fissure-post_sgt,PF
39,1,93.4255058687982,Medial_wall,unknown
40,28,49.0807799442897,Pole_occipital,OA
41,45,98.8649940262844,Pole_temporal,TG
42,30,91.9923126201153,S_calcarine,OC
43,3,46.6264056643065,S_central,FA
44,20,68.936170212766,S_central_insula,IB
45,21,29.7550432276657,S_cingulate-Main_part_and_Intracingulate,LA1
46,31,40.5666452028332,S_cingulate-Marginalis_part,PA
47,14,54.3297746144721,S_circular_insula_anterior,FJK
48,20,51.1291779584462,S_circular_insula_inferior,IB
49,19,31.7104836092178,S_circular_insula_superior,IA
50,44,50.974358974359,S_collateral_transverse_ant,TF
51,28,67.551622418879,S_collateral_transverse_post,OA
52,5,27.1844660194175,S_frontal_inferior,FC
