annot1_idx,annot2_idx,Gof,label1,label2
1,1,8.60033204480127,unknown,unknown_part1
2,70,100,oasis.chubs.ifc,parstriangularis_part1
3,18,66.0606060606061,oasis.chubs.ipc,inferiorparietal_part1
4,21,100,oasis.chubs.ips,inferiorparietal_part4
5,60,75,oasis.chubs.lateraltemporal,middletemporal_part5
6,55,86.4253393665158,oasis.chubs.medialpfc,medialorbitofrontal_part3
7,12,71.7948717948718,oasis.chubs.mtl,entorhinal_part1
8,93,42.3963133640553,oasis.chubs.retrosplenial,precuneus_part1
9,149,70.7317073170732,oasis.chubs.tp,temporalpole_part1
10,155,8.6159827160341,unknown,unknown_part1
11,229,87.5647668393782,oasis.chubs.ifc,parstriangularis_part3
12,178,50.3048780487805,oasis.chubs.ipc,inferiorparietal_part6
13,174,64.7058823529412,oasis.chubs.ips,inferiorparietal_part2
14,215,58.9498806682578,oasis.chubs.lateraltemporal,middletemporal_part4
15,210,87.8712871287129,oasis.chubs.medialpfc,medialorbitofrontal_part2
16,167,89.1826923076923,oasis.chubs.mtl,entorhinal_part1
17,189,49.0654205607477,oasis.chubs.retrosplenial,isthmuscingulate_part2
18,293,100,oasis.chubs.tp,superiortemporal_part1
